"","x","y","relab","maxima"
"539",233538.5,0,0,FALSE
"540",233539.5,0,0,FALSE
"541",233540.5,0,0,FALSE
"542",233541.5,0,0,FALSE
"543",233542.5,0,0,FALSE
"544",233543.5,0,0,FALSE
"545",233544.5,0,0,FALSE
"546",233545.5,0,0,FALSE
"547",233546.5,0,0,FALSE
"548",233547.5,0,0,FALSE
"549",233548.5,0,0,FALSE
"550",233549.5,0,0,FALSE
"551",233550.5,0,0,FALSE
"552",233551.5,0,0,FALSE
"553",233552.5,0,0,FALSE
"554",233553.5,0,0,FALSE
"555",233554.5,0,0,FALSE
"556",233555.5,0,0,FALSE
"557",233556.5,0,0,FALSE
"558",233557.5,0,0,FALSE
"559",233558.5,0,0,FALSE
"560",233559.5,0,0,FALSE
"561",233560.5,0,0,FALSE
"562",233561.5,0,0,FALSE
"563",233562.5,0,0,FALSE
"564",233563.5,0,0,FALSE
"565",233564.5,0,0,FALSE
"566",233565.5,0,0,FALSE
"567",233566.5,0,0,FALSE
"568",233567.5,0,0,FALSE
"569",233568.5,0,0,FALSE
"570",233569.5,0,0,FALSE
"571",233570.5,0,0,FALSE
"572",233571.5,0,0,FALSE
"573",233572.5,0,0,FALSE
"574",233573.5,0,0,FALSE
"575",233574.5,0,0,FALSE
"576",233575.5,0,0,FALSE
"577",233576.5,0,0,FALSE
"578",233577.5,0,0,FALSE
"579",233578.5,0,0,FALSE
"580",233579.5,0,0,FALSE
"581",233580.5,0,0,FALSE
"582",233581.5,0,0,FALSE
"583",233582.5,0,0,FALSE
"584",233583.5,0,0,FALSE
"585",233584.5,0,0,FALSE
"586",233585.5,0,0,FALSE
"587",233586.5,0,0,FALSE
"588",233587.5,0,0,FALSE
"589",233588.5,0,0,FALSE
"590",233589.5,0,0,FALSE
"591",233590.5,0,0,FALSE
"592",233591.5,0,0,FALSE
"593",233592.5,0,0,FALSE
"594",233593.5,0,0,FALSE
"595",233594.5,0,0,FALSE
"596",233595.5,0,0,FALSE
"597",233596.5,0,0,FALSE
"598",233597.5,0,0,FALSE
"599",233598.5,0,0,FALSE
"600",233599.5,0,0,FALSE
"601",233600.5,0,0,FALSE
"602",233601.5,0,0,FALSE
"603",233602.5,0,0,FALSE
"604",233603.5,0,0,FALSE
"605",233604.5,0,0,FALSE
"606",233605.5,0,0,FALSE
"607",233606.5,0,0,FALSE
"608",233607.5,0,0,FALSE
"609",233608.5,0,0,FALSE
"610",233609.5,0,0,FALSE
"611",233610.5,0,0,FALSE
"612",233611.5,0,0,FALSE
"613",233612.5,0,0,FALSE
"614",233613.5,0,0,FALSE
"615",233614.5,0,0,FALSE
"616",233615.5,0,0,FALSE
"617",233616.5,0,0,FALSE
"618",233617.5,0,0,FALSE
"619",233618.5,0,0,FALSE
"620",233619.5,0,0,FALSE
"621",233620.5,0,0,FALSE
"622",233621.5,0,0,FALSE
"623",233622.5,0,0,FALSE
"624",233623.5,0,0,FALSE
"625",233624.5,0,0,FALSE
"626",233625.5,0,0,FALSE
"627",233626.5,0,0,FALSE
"628",233627.5,0,0,FALSE
"629",233628.5,0,0,FALSE
"630",233629.5,0,0,FALSE
"631",233630.5,0,0,FALSE
"632",233631.5,0,0,FALSE
"633",233632.5,0,0,FALSE
"634",233633.5,0,0,FALSE
"635",233634.5,0,0,FALSE
"636",233635.5,0,0,FALSE
"637",233636.5,0,0,FALSE
"638",233637.5,0,0,FALSE
"639",233638.5,0,0,FALSE
"640",233639.5,0,0,FALSE
"641",233640.5,0,0,FALSE
"642",233641.5,0,0,FALSE
"643",233642.5,0,0,FALSE
"644",233643.5,0,0,FALSE
"645",233644.5,0,0,FALSE
"646",233645.5,0,0,FALSE
"647",233646.5,0,0,FALSE
"648",233647.5,0,0,FALSE
"649",233648.5,0,0,FALSE
"650",233649.5,0,0,FALSE
"651",233650.5,0,0,FALSE
"652",233651.5,0,0,FALSE
"653",233652.5,0,0,FALSE
"654",233653.5,0,0,FALSE
"655",233654.5,0,0,FALSE
"656",233655.5,0,0,FALSE
"657",233656.5,0,0,FALSE
"658",233657.5,0,0,FALSE
"659",233658.5,0,0,FALSE
"660",233659.5,0,0,FALSE
"661",233660.5,0,0,FALSE
"662",233661.5,0,0,FALSE
"663",233662.5,0,0,FALSE
"664",233663.5,0,0,FALSE
"665",233664.5,0,0,FALSE
"666",233665.5,0,0,FALSE
"667",233666.5,0,0,FALSE
"668",233667.5,0,0,FALSE
"669",233668.5,0,0,FALSE
"670",233669.5,0,0,FALSE
"671",233670.5,0,0,FALSE
"672",233671.5,0,0,FALSE
"673",233672.5,0,0,FALSE
"674",233673.5,0,0,FALSE
"675",233674.5,0,0,FALSE
"676",233675.5,0,0,FALSE
"677",233676.5,0,0,FALSE
"678",233677.5,0,0,FALSE
"679",233678.5,0,0,FALSE
"680",233679.5,0,0,FALSE
"681",233680.5,0,0,FALSE
"682",233681.5,0,0,FALSE
"683",233682.5,0,0,FALSE
"684",233683.5,0,0,FALSE
"685",233684.5,0,0,FALSE
"686",233685.5,0.00255891636147891,0.122273020887096,FALSE
"687",233686.5,0.00521387227859639,0.249135111885805,FALSE
"688",233687.5,0.00785552876964062,0.375361714743315,FALSE
"689",233688.5,0.0104737466638022,0.500468348191373,FALSE
"690",233689.5,0.0130582482069769,0.62396390901881,FALSE
"691",233690.5,0.0155986204818611,0.745350835494357,FALSE
"692",233691.5,0.0180843797461932,0.864128181648926,FALSE
"693",233692.5,0.0205050371284014,0.979794756418951,FALSE
"694",233693.5,0.0228556035986598,1.09211216836762,FALSE
"695",233694.5,0.0251168061456546,1.20015949278226,FALSE
"696",233695.5,0.0272826826815858,1.30365184247506,FALSE
"697",233696.5,0.0293435486268136,1.40212645796452,FALSE
"698",233697.5,0.0312901289723422,1.49514015033455,FALSE
"699",233698.5,0.0331135386825863,1.58226836481732,FALSE
"700",233699.5,0.0348054163884341,1.66311156906569,FALSE
"701",233700.5,0.03635797312164,1.73729758183477,FALSE
"702",233701.5,0.0377640558710393,1.8044846098965,FALSE
"703",233702.5,0.0390172074388751,1.86436410816198,FALSE
"704",233703.5,0.0401185633539292,1.91699033574517,FALSE
"705",233704.5,0.0410519300217402,1.96158951209442,FALSE
"706",233705.5,0.0418184591833768,1.99821667099741,FALSE
"707",233706.5,0.0424150596915807,2.02672410777768,FALSE
"708",233707.5,0.0428400332666054,2.04703067332147,FALSE
"709",233708.5,0.0430922040791671,2.0590801828309,TRUE
"710",233709.5,0.0431715915097854,2.06287356236776,FALSE
"711",233710.5,0.04307924602257,2.05846100639013,FALSE
"712",233711.5,0.0428172536257321,2.04594219088953,FALSE
"713",233712.5,0.0423887302824921,2.02546600632665,FALSE
"714",233713.5,0.0418078904054326,1.99771166175765,FALSE
"715",233714.5,0.0410632105779252,1.96212853232297,FALSE
"716",233715.5,0.0401684377005082,1.91937348789222,FALSE
"717",233716.5,0.0391300742628191,1.86975723774187,FALSE
"718",233717.5,0.0379580968331988,1.81375649348607,FALSE
"719",233718.5,0.0366605214575625,1.75175428685042,FALSE
"720",233719.5,0.0352472176905746,1.68422221600116,FALSE
"721",233720.5,0.0337287724553636,1.61166615721166,FALSE
"722",233721.5,0.0321164082988086,1.53462235884457,FALSE
